"article_id","article_version","bill_code_id","bill_code_version","last_updated","description"
"57307","35","023","7","2025-09-18 19:34:43.240000000","Skilled Nursing - Outpatient"
"57307","35","071","7","2025-09-18 19:34:43.243000000","Clinic - Rural Health"
"57326","36","999","7","2025-09-24 17:37:24.360000000","Not Applicable"
"57327","33","999","7","2025-09-24 17:46:54.077000000","Not Applicable"
"57329","17","999","7","2025-09-22 13:15:45.293000000","Not Applicable"
"57330","15","999","7","2023-11-22 18:28:58.833000000","Not Applicable"
"57331","50","999","7","2025-06-27 11:20:01.970000000","Not Applicable"
"57332","49","999","7","2025-06-27 11:21:31.593000000","Not Applicable"
"57342","26","999","7","2025-01-10 03:58:51.170000000","Not Applicable"
"57343","26","999","7","2025-01-10 04:02:43.230000000","Not Applicable"
"57361","43","999","7","2025-09-26 17:28:23.810000000","Not Applicable"
"57363","13","999","7","2023-11-22 15:21:55.160000000","Not Applicable"
"57364","13","999","7","2023-11-22 15:22:15.360000000","Not Applicable"
"57372","17","999","7","2023-11-22 18:30:46.607000000","Not Applicable"
"57414","30","999","7","2025-09-26 13:59:14.293000000","Not Applicable"
"57423","15","0","7","2025-09-23 13:11:12.967000000","TBD"
"57424","13","0","7","2025-09-23 12:06:27.640000000","TBD"
"57432","11","022","7","2025-09-22 19:07:11.590000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57433","12","022","7","2025-09-22 19:08:07.100000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57434","35","022","7","2025-09-26 17:30:19.233000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57434","35","021","7","2025-09-26 17:30:19.223000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57434","35","013","7","2025-09-26 17:30:19.207000000","Hospital Outpatient"
"57434","35","018","7","2025-09-26 17:30:19.217000000","Hospital - Swing Beds"
"57434","35","012","7","2025-09-26 17:30:19.193000000","Hospital Inpatient (Medicare Part B only)"
"57434","35","023","7","2025-09-26 17:30:19.240000000","Skilled Nursing - Outpatient"
"57434","35","028","7","2025-09-26 17:30:19.250000000","Skilled Nursing - Swing Beds"
"57434","35","073","7","2025-09-26 17:30:19.260000000","Clinic - Freestanding"
"57434","35","085","7","2025-09-26 17:30:19.277000000","Critical Access Hospital"
"57434","35","077","7","2025-09-26 17:30:19.267000000","Clinic - Federally Qualified Health Center (FQHC)"
"57449","24","999","7","2025-09-26 17:31:39.930000000","Not Applicable"
"57450","14","999","7","2025-09-26 17:32:23.170000000","Not Applicable"
"57451","38","999","7","2024-01-19 13:06:50.077000000","Not Applicable"
"57477","12","085","7","2024-10-22 12:33:24.490000000","Critical Access Hospital"
"57477","12","073","7","2024-10-22 12:33:24.487000000","Clinic - Freestanding"
"57477","12","071","7","2024-10-22 12:33:24.487000000","Clinic - Rural Health"
"57477","12","011","7","2024-10-22 12:33:24.480000000","Hospital Inpatient (Including Medicare Part A)"
"57477","12","013","7","2024-10-22 12:33:24.483000000","Hospital Outpatient"
"57478","40","013","7","2025-09-16 18:52:15.010000000","Hospital Outpatient"
"57478","40","021","7","2025-09-16 18:52:15.013000000","Skilled Nursing - Inpatient (Including Medicare Part A)"
"57478","40","022","7","2025-09-16 18:52:15.017000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57478","40","012","7","2025-09-16 18:52:15.010000000","Hospital Inpatient (Medicare Part B only)"
"57478","40","071","7","2025-09-16 18:52:15.023000000","Clinic - Rural Health"
"57478","40","023","7","2025-09-16 18:52:15.020000000","Skilled Nursing - Outpatient"
"57478","40","085","7","2025-09-16 18:52:15.027000000","Critical Access Hospital"
"57484","21","999","7","2024-10-22 11:57:12.123000000","Not Applicable"
"57487","9","999","7","2023-11-22 17:30:06.840000000","Not Applicable"
"57496","14","999","7","2024-05-10 11:50:09.990000000","Not Applicable"
"57497","14","999","7","2023-11-16 19:11:25.200000000","Not Applicable"
"57498","13","999","7","2023-11-16 19:36:50.300000000","Not Applicable"
"57512","19","999","7","2025-09-04 19:01:26.410000000","Not Applicable"
"57520","43","999","7","2025-01-24 13:57:27.320000000","Not Applicable"
"57531","58","999","7","2025-09-26 14:05:58.380000000","Not Applicable"
"57540","15","999","7","2025-09-26 17:40:20.507000000","Not Applicable"
"57593","17","999","7","2025-09-18 19:39:59.437000000","Not Applicable"
"57594","20","999","7","2025-09-18 17:37:18.463000000","Not Applicable"
"57600","34","999","7","2025-09-26 14:00:00.657000000","Not Applicable"
"57607","14","999","7","2023-11-22 15:27:23.600000000","Not Applicable"
"57608","15","999","7","2023-11-22 15:27:44.127000000","Not Applicable"
"57611","16","0","7","2025-09-09 16:37:28.700000000","TBD"
"57614","15","0","7","2025-09-09 16:38:35.673000000","TBD"
"57618","24","999","7","2025-01-24 13:58:14.873000000","Not Applicable"
"57621","16","999","7","2023-11-22 15:26:10.080000000","Not Applicable"
"57622","15","999","7","2023-11-22 15:26:32.817000000","Not Applicable"
"57633","8","999","7","2025-01-24 17:53:14.123000000","Not Applicable"
"57636","24","999","7","2025-09-26 14:08:29.283000000","Not Applicable"
"57637","20","999","7","2025-09-26 17:41:11.393000000","Not Applicable"
"57638","7","999","7","2024-01-19 13:57:49.493000000","Not Applicable"
"57643","20","012","7","2025-09-04 19:00:32.793000000","Hospital Inpatient (Medicare Part B only)"
"57643","20","022","7","2025-09-04 19:00:32.820000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57643","20","023","7","2025-09-04 19:00:32.827000000","Skilled Nursing - Outpatient"
"57643","20","013","7","2025-09-04 19:00:32.800000000","Hospital Outpatient"
"57643","20","014","7","2025-09-04 19:00:32.810000000","Hospital - Laboratory Services Provided to Non-patients"
"57643","20","085","7","2025-09-04 19:00:32.870000000","Critical Access Hospital"
"57643","20","077","7","2025-09-04 19:00:32.860000000","Clinic - Federally Qualified Health Center (FQHC)"
"57643","20","072","7","2025-09-04 19:00:32.843000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"57643","20","071","7","2025-09-04 19:00:32.837000000","Clinic - Rural Health"
"57643","20","075","7","2025-09-04 19:00:32.850000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"57647","17","999","7","2023-07-07 12:25:58.193000000","Not Applicable"
"57649","9","999","7","2023-10-20 12:29:56.940000000","Not Applicable"
"57651","5","999","6","2019-11-21 21:53:25.413000000","Not Applicable"
"57657","25","999","7","2024-10-18 14:00:59.763000000","Not Applicable"
"57660","6","999","6","2019-11-22 23:00:14.677000000","Not Applicable"
"57666","33","999","7","2024-06-14 20:26:58.187000000","Not Applicable"
"57667","10","999","6","2020-09-25 15:39:19.017000000","Not Applicable"
"57669","10","999","7","2025-09-26 14:09:18.730000000","Not Applicable"
"57670","5","999","6","2019-11-21 22:22:48.480000000","Not Applicable"
"57672","6","999","6","2019-11-22 23:07:18.173000000","Not Applicable"
"57677","14","999","7","2024-10-18 12:55:41.067000000","Not Applicable"
"57678","11","999","7","2025-09-26 14:05:18.567000000","Not Applicable"
"57680","27","999","7","2024-11-08 19:50:35.787000000","Not Applicable"
"57682","6","999","6","2020-09-25 15:55:53.677000000","Not Applicable"
"57683","10","999","7","2025-09-17 17:27:27.480000000","Not Applicable"
"57684","9","999","7","2025-09-17 17:31:18.120000000","Not Applicable"
"57685","7","999","7","2023-11-14 21:46:23.677000000","Not Applicable"
"57686","7","999","7","2023-11-14 22:13:35.910000000","Not Applicable"
"57689","43","999","7","2025-10-10 16:31:49.890000000","Not Applicable"
"57690","38","999","7","2025-10-10 16:32:48.780000000","Not Applicable"
"57697","16","999","7","2025-09-04 19:02:55.563000000","Not Applicable"
"57701","26","085","7","2025-09-23 16:20:12.777000000","Critical Access Hospital"
"57701","26","073","7","2025-09-23 16:20:12.773000000","Clinic - Freestanding"
"57701","26","071","7","2025-09-23 16:20:12.770000000","Clinic - Rural Health"
"57701","26","013","7","2025-09-23 16:20:12.770000000","Hospital Outpatient"
"57701","26","012","7","2025-09-23 16:20:12.767000000","Hospital Inpatient (Medicare Part B only)"
"57702","22","012","7","2025-09-23 16:21:13.403000000","Hospital Inpatient (Medicare Part B only)"
"57702","22","013","7","2025-09-23 16:21:13.407000000","Hospital Outpatient"
"57702","22","071","7","2025-09-23 16:21:13.410000000","Clinic - Rural Health"
"57702","22","073","7","2025-09-23 16:21:13.410000000","Clinic - Freestanding"
"57702","22","085","7","2025-09-23 16:21:13.413000000","Critical Access Hospital"
"57706","14","085","7","2025-10-06 18:48:51.777000000","Critical Access Hospital"
"57706","14","077","7","2025-10-06 18:48:51.777000000","Clinic - Federally Qualified Health Center (FQHC)"
"57706","14","071","7","2025-10-06 18:48:51.777000000","Clinic - Rural Health"
"57706","14","013","7","2025-10-06 18:48:51.777000000","Hospital Outpatient"
"57706","14","012","7","2025-10-06 18:48:51.777000000","Hospital Inpatient (Medicare Part B only)"
"57706","14","011","7","2025-10-06 18:48:51.777000000","Hospital Inpatient (Including Medicare Part A)"
"57706","14","999","7","2025-10-06 18:48:51.777000000","Not Applicable"
"57707","13","999","7","2025-06-20 18:58:08.727000000","Not Applicable"
"57707","13","011","7","2025-06-20 18:58:08.710000000","Hospital Inpatient (Including Medicare Part A)"
"57707","13","012","7","2025-06-20 18:58:08.713000000","Hospital Inpatient (Medicare Part B only)"
"57707","13","013","7","2025-06-20 18:58:08.713000000","Hospital Outpatient"
"57707","13","071","7","2025-06-20 18:58:08.717000000","Clinic - Rural Health"
"57707","13","077","7","2025-06-20 18:58:08.720000000","Clinic - Federally Qualified Health Center (FQHC)"
"57707","13","085","7","2025-06-20 18:58:08.720000000","Critical Access Hospital"
"57715","53","999","7","2025-09-19 12:51:21.650000000","Not Applicable"
"57718","20","999","7","2025-08-06 17:50:58.420000000","Not Applicable"
"57718","20","085","7","2025-08-06 17:50:58.420000000","Critical Access Hospital"
"57718","20","023","7","2025-08-06 17:50:58.420000000","Skilled Nursing - Outpatient"
"57718","20","013","7","2025-08-06 17:50:58.420000000","Hospital Outpatient"
"57718","20","022","7","2025-08-06 17:50:58.420000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"57718","20","012","7","2025-08-06 17:50:58.420000000","Hospital Inpatient (Medicare Part B only)"
"57726","7","999","7","2023-10-13 11:44:21.213000000","Not Applicable"
"57751","20","012","7","2021-10-08 13:08:53.050000000","Hospital Inpatient (Medicare Part B only)"
"57751","20","011","7","2021-10-08 13:08:53.043000000","Hospital Inpatient (Including Medicare Part A)"
"57751","20","013","7","2021-10-08 13:08:53.060000000","Hospital Outpatient"
"57751","20","085","7","2021-10-08 13:08:53.080000000","Critical Access Hospital"
"57751","20","083","7","2021-10-08 13:08:53.070000000","Ambulatory Surgery Center"
"57752","18","999","7","2022-02-11 14:12:32.760000000","Not Applicable"
"57753","12","083","7","2022-01-14 13:53:24.607000000","Ambulatory Surgery Center"
"57753","12","077","7","2022-01-14 13:53:24.607000000","Clinic - Federally Qualified Health Center (FQHC)"
"57753","12","085","7","2022-01-14 13:53:24.610000000","Critical Access Hospital"
"57753","12","071","7","2022-01-14 13:53:24.603000000","Clinic - Rural Health"
"57753","12","073","7","2022-01-14 13:53:24.607000000","Clinic - Freestanding"
"57753","12","013","7","2022-01-14 13:53:24.603000000","Hospital Outpatient"
"57753","12","012","7","2022-01-14 13:53:24.603000000","Hospital Inpatient (Medicare Part B only)"
"57755","18","999","7","2024-03-27 14:37:53.057000000","Not Applicable"
"57765","19","999","7","2024-04-05 12:40:25.310000000","Not Applicable"
"57767","12","999","7","2024-03-01 14:34:11.727000000","Not Applicable"
"57778","36","999","7","2025-09-26 17:12:47.403000000","Not Applicable"
"57779","8","999","7","2025-01-24 17:40:08.070000000","Not Applicable"
"57780","27","999","7","2025-09-26 14:09:55.897000000","Not Applicable"
"57787","45","999","7","2024-09-13 13:22:19.293000000","Not Applicable"
"57788","38","999","7","2025-09-26 17:42:13.120000000","Not Applicable"
"57791","12","999","7","2025-10-06 18:48:51.577000000","Not Applicable"
"57792","11","999","7","2023-12-20 00:58:07.907000000","Not Applicable"
"57802","15","999","7","2025-09-26 14:10:45.893000000","Not Applicable"
"57804","41","999","7","2025-09-26 14:07:50.953000000","Not Applicable"
"57807","123","999","7","2025-09-19 15:06:42.487000000","Not Applicable"
"57826","33","012","7","2024-12-19 12:38:01.983000000","Hospital Inpatient (Medicare Part B only)"
"57826","33","013","7","2024-12-19 12:38:01.987000000","Hospital Outpatient"
"57826","33","073","7","2024-12-19 12:38:01.990000000","Clinic - Freestanding"
"57826","33","071","7","2024-12-19 12:38:01.990000000","Clinic - Rural Health"
"57826","33","085","7","2024-12-19 12:38:01.993000000","Critical Access Hospital"
"57839","14","999","7","2025-04-04 13:39:26.417000000","Not Applicable"
"57842","10","023","7","2024-03-28 12:06:22.273000000","Skilled Nursing - Outpatient"
"57843","10","023","7","2024-03-28 12:07:45.087000000","Skilled Nursing - Outpatient"
"57863","36","013","7","2025-07-17 23:01:37.627000000","Hospital Outpatient"
"57863","36","085","7","2025-07-17 23:01:37.630000000","Critical Access Hospital"
"57864","35","085","7","2025-07-17 23:04:49.610000000","Critical Access Hospital"
"57864","35","013","7","2025-07-17 23:04:49.610000000","Hospital Outpatient"
"57872","10","999","7","2022-02-11 14:13:27.767000000","Not Applicable"
"57884","10","999","7","2025-04-04 13:40:37.357000000","Not Applicable"
"57891","29","999","7","2024-09-03 19:34:49.297000000","Not Applicable"
"57892","29","0","7","2024-09-03 19:35:39.167000000","TBD"
"57913","11","999","7","2025-09-16 17:35:55.043000000","Not Applicable"
"57948","24","999","7","2025-10-06 18:48:48.810000000","Not Applicable"
"57949","20","999","7","2025-07-14 17:46:27.543000000","Not Applicable"
"57954","68","013","7","2025-10-08 15:41:00.130000000","Hospital Outpatient"
"57954","68","085","7","2025-10-08 15:41:00.137000000","Critical Access Hospital"
"57954","68","077","7","2025-10-08 15:41:00.137000000","Clinic - Federally Qualified Health Center (FQHC)"
"57954","68","071","7","2025-10-08 15:41:00.133000000","Clinic - Rural Health"
"57957","52","071","7","2025-10-08 15:42:59.940000000","Clinic - Rural Health"
"57957","52","077","7","2025-10-08 15:42:59.943000000","Clinic - Federally Qualified Health Center (FQHC)"
"57957","52","085","7","2025-10-08 15:42:59.947000000","Critical Access Hospital"
"57957","52","013","7","2025-10-08 15:42:59.940000000","Hospital Outpatient"
"58110","22","999","7","2025-04-11 13:05:43.083000000","Not Applicable"
"58116","28","999","7","2025-03-18 17:24:36.700000000","Not Applicable"
"58127","19","999","7","2025-09-30 23:50:43.893000000","Not Applicable"
"58133","22","999","7","2025-03-18 11:47:29.613000000","Not Applicable"
"58136","22","999","7","2025-04-11 13:06:38.330000000","Not Applicable"
"58138","19","999","7","2025-03-18 11:51:39.840000000","Not Applicable"
"58159","4","999","6","2020-05-14 19:50:42.197000000","Not Applicable"
"58181","23","999","7","2024-01-08 13:56:07.020000000","Not Applicable"
"58187","24","999","7","2024-01-08 13:56:45.453000000","Not Applicable"
"58216","4","999","6","2020-06-19 14:06:17.393000000","Not Applicable"
"58227","8","999","7","2023-12-11 04:26:57.643000000","Not Applicable"
"58229","7","999","7","2023-12-11 04:31:15.433000000","Not Applicable"
"58232","3","999","6","2020-05-28 12:07:32.960000000","Not Applicable"
"58243","3","999","6","2020-11-06 11:44:32.283000000","Not Applicable"
"58250","14","999","7","2025-01-24 17:23:26.900000000","Not Applicable"
"58264","3","999","6","2020-11-06 11:45:18.230000000","Not Applicable"
"58345","12","999","6","2020-08-21 15:44:02.963000000","Not Applicable"
"58350","22","085","7","2024-12-18 18:34:42.473000000","Critical Access Hospital"
"58350","22","071","7","2024-12-18 18:34:42.470000000","Clinic - Rural Health"
"58350","22","073","7","2024-12-18 18:34:42.473000000","Clinic - Freestanding"
"58350","22","013","7","2024-12-18 18:34:42.467000000","Hospital Outpatient"
"58350","22","012","7","2024-12-18 18:34:42.467000000","Hospital Inpatient (Medicare Part B only)"
"58362","10","013","7","2023-11-08 14:12:36.543000000","Hospital Outpatient"
"58364","32","012","7","2025-01-14 18:02:18.483000000","Hospital Inpatient (Medicare Part B only)"
"58364","32","013","7","2025-01-14 18:02:18.487000000","Hospital Outpatient"
"58364","32","073","7","2025-01-14 18:02:18.490000000","Clinic - Freestanding"
"58364","32","071","7","2025-01-14 18:02:18.487000000","Clinic - Rural Health"
"58364","32","085","7","2025-01-14 18:02:18.493000000","Critical Access Hospital"
"58403","24","085","7","2024-12-20 18:38:13.487000000","Critical Access Hospital"
"58403","24","071","7","2024-12-20 18:38:13.480000000","Clinic - Rural Health"
"58403","24","073","7","2024-12-20 18:38:13.483000000","Clinic - Freestanding"
"58403","24","012","7","2024-12-20 18:38:13.477000000","Hospital Inpatient (Medicare Part B only)"
"58403","24","013","7","2024-12-20 18:38:13.477000000","Hospital Outpatient"
"58405","21","013","7","2024-12-20 18:40:03.310000000","Hospital Outpatient"
"58405","21","012","7","2024-12-20 18:40:03.307000000","Hospital Inpatient (Medicare Part B only)"
"58405","21","073","7","2024-12-20 18:40:03.313000000","Clinic - Freestanding"
"58405","21","071","7","2024-12-20 18:40:03.310000000","Clinic - Rural Health"
"58405","21","085","7","2024-12-20 18:40:03.313000000","Critical Access Hospital"
"58410","9","999","7","2022-01-14 13:55:22.223000000","Not Applicable"
"58412","4","999","6","2020-08-21 21:10:25.133000000","Not Applicable"
"58414","11","999","7","2022-01-14 13:47:59.600000000","Not Applicable"
"58423","46","999","7","2025-09-19 12:50:35.313000000","Not Applicable"
"58428","24","999","7","2025-09-26 14:01:04.233000000","Not Applicable"
"58436","13","999","7","2025-09-04 18:54:29.823000000","Not Applicable"
"58477","19","085","7","2024-12-18 15:39:42.333000000","Critical Access Hospital"
"58477","19","071","7","2024-12-18 15:39:42.327000000","Clinic - Rural Health"
"58477","19","073","7","2024-12-18 15:39:42.330000000","Clinic - Freestanding"
"58477","19","012","7","2024-12-18 15:39:42.323000000","Hospital Inpatient (Medicare Part B only)"
"58477","19","013","7","2024-12-18 15:39:42.323000000","Hospital Outpatient"
"58541","13","999","7","2023-01-20 12:12:00.747000000","Not Applicable"
"58543","12","999","7","2023-01-20 12:12:38.303000000","Not Applicable"
"58565","37","013","7","2025-09-04 19:03:45.110000000","Hospital Outpatient"
"58565","37","012","7","2025-09-04 19:03:45.107000000","Hospital Inpatient (Medicare Part B only)"
"58565","37","018","7","2025-09-04 19:03:45.110000000","Hospital - Swing Beds"
"58565","37","023","7","2025-09-04 19:03:45.117000000","Skilled Nursing - Outpatient"
"58565","37","022","7","2025-09-04 19:03:45.113000000","Skilled Nursing - Inpatient (Medicare Part B only)"
"58565","37","073","7","2025-09-04 19:03:45.120000000","Clinic - Freestanding"
"58565","37","074","7","2025-09-04 19:03:45.123000000","Clinic - Outpatient Rehabilitation Facility (ORF)"
"58565","37","075","7","2025-09-04 19:03:45.123000000","Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)"
"58565","37","071","7","2025-09-04 19:03:45.120000000","Clinic - Rural Health"
"58565","37","085","7","2025-09-04 19:03:45.130000000","Critical Access Hospital"
"58565","37","077","7","2025-09-04 19:03:45.127000000","Clinic - Federally Qualified Health Center (FQHC)"
"58565","37","083","7","2025-09-04 19:03:45.130000000","Ambulatory Surgery Center"
"58573","10","999","7","2025-01-24 17:37:16.947000000","Not Applicable"
"58575","35","999","7","2025-07-11 13:24:26.463000000","Not Applicable"
"58577","31","999","7","2025-07-11 13:25:32.950000000","Not Applicable"
"58578","11","083","7","2025-09-23 11:39:33.623000000","Ambulatory Surgery Center"
"58578","11","085","7","2025-09-23 11:39:33.623000000","Critical Access Hospital"
"58578","11","012","7","2025-09-23 11:39:33.623000000","Hospital Inpatient (Medicare Part B only)"
"58578","11","013","7","2025-09-23 11:39:33.623000000","Hospital Outpatient"
"58582","17","0","7","2025-09-18 19:38:11.897000000","TBD"
"58592","19","999","7","2025-09-26 14:06:34.047000000","Not Applicable"
"58801","77","999","7","2025-09-26 14:01:52.107000000","Not Applicable"
"58812","73","999","7","2025-09-26 14:12:43.023000000","Not Applicable"
"58865","23","999","7","2025-09-22 11:36:32.447000000","Not Applicable"
"58867","22","999","7","2025-09-22 11:42:38.100000000","Not Applicable"
"58893","18","999","7","2025-09-17 20:36:24.560000000","Not Applicable"
"59049","16","012","7","2023-11-22 12:43:44.127000000","Hospital Inpatient (Medicare Part B only)"
"59049","16","018","7","2023-11-22 12:43:44.130000000","Hospital - Swing Beds"
"59049","16","013","7","2023-11-22 12:43:44.130000000","Hospital Outpatient"
"59049","16","085","7","2023-11-22 12:43:44.133000000","Critical Access Hospital"
"59049","16","083","7","2023-11-22 12:43:44.133000000","Ambulatory Surgery Center"
"59086","20","999","7","2023-12-08 14:09:03.600000000","Not Applicable"
"59101","27","0","7","2025-09-17 14:19:28.857000000","TBD"
"59123","28","999","7","2025-01-03 19:42:36.217000000","Not Applicable"
"59125","38","999","7","2025-01-03 19:41:28.710000000","Not Applicable"
"59154","12","012","7","2025-03-18 17:11:38.113000000","Hospital Inpatient (Medicare Part B only)"
"59154","12","013","7","2025-03-18 17:11:38.117000000","Hospital Outpatient"
"59154","12","083","7","2025-03-18 17:11:38.123000000","Ambulatory Surgery Center"
"59154","12","085","7","2025-03-18 17:11:38.127000000","Critical Access Hospital"
"59154","12","071","7","2025-03-18 17:11:38.120000000","Clinic - Rural Health"
"59154","12","073","7","2025-03-18 17:11:38.120000000","Clinic - Freestanding"
"59192","15","073","7","2024-11-08 16:43:49.877000000","Clinic - Freestanding"
"59192","15","071","7","2024-11-08 16:43:49.867000000","Clinic - Rural Health"
"59192","15","085","7","2024-11-08 16:43:49.887000000","Critical Access Hospital"
"59192","15","083","7","2024-11-08 16:43:49.880000000","Ambulatory Surgery Center"
"59192","15","013","7","2024-11-08 16:43:49.857000000","Hospital Outpatient"
"59192","15","012","7","2024-11-08 16:43:49.843000000","Hospital Inpatient (Medicare Part B only)"
"59233","18","012","7","2024-05-20 11:58:35.430000000","Hospital Inpatient (Medicare Part B only)"
"59233","18","013","7","2024-05-20 11:58:35.430000000","Hospital Outpatient"
"59233","18","083","7","2024-05-20 11:58:35.437000000","Ambulatory Surgery Center"
"59233","18","085","7","2024-05-20 11:58:35.440000000","Critical Access Hospital"
"59233","18","071","7","2024-05-20 11:58:35.433000000","Clinic - Rural Health"
"59233","18","073","7","2024-05-20 11:58:35.433000000","Clinic - Freestanding"
"59244","17","073","7","2024-05-31 17:09:36.700000000","Clinic - Freestanding"
"59244","17","071","7","2024-05-31 17:09:36.697000000","Clinic - Rural Health"
"59244","17","085","7","2024-05-31 17:09:36.703000000","Critical Access Hospital"
"59244","17","083","7","2024-05-31 17:09:36.700000000","Ambulatory Surgery Center"
"59244","17","013","7","2024-05-31 17:09:36.697000000","Hospital Outpatient"
"59244","17","012","7","2024-05-31 17:09:36.693000000","Hospital Inpatient (Medicare Part B only)"
"59246","17","012","7","2024-05-31 17:13:45","Hospital Inpatient (Medicare Part B only)"
"59246","17","013","7","2024-05-31 17:13:45","Hospital Outpatient"
"59246","17","083","7","2024-05-31 17:13:45.007000000","Ambulatory Surgery Center"
"59246","17","085","7","2024-05-31 17:13:45.007000000","Critical Access Hospital"
"59246","17","071","7","2024-05-31 17:13:45.003000000","Clinic - Rural Health"
"59246","17","073","7","2024-05-31 17:13:45.003000000","Clinic - Freestanding"
"59249","8","999","7","2024-09-13 15:20:14.210000000","Not Applicable"
"59250","7","999","7","2024-09-13 15:20:41.683000000","Not Applicable"
"59257","11","073","7","2024-12-18 15:04:19.773000000","Clinic - Freestanding"
"59257","11","071","7","2024-12-18 15:04:19.773000000","Clinic - Rural Health"
"59257","11","085","7","2024-12-18 15:04:19.783000000","Critical Access Hospital"
"59257","11","083","7","2024-12-18 15:04:19.780000000","Ambulatory Surgery Center"
"59257","11","012","7","2024-12-18 15:04:19.770000000","Hospital Inpatient (Medicare Part B only)"
"59257","11","013","7","2024-12-18 15:04:19.770000000","Hospital Outpatient"
"59268","27","999","7","2025-01-24 14:03:22.753000000","Not Applicable"
"59270","26","999","7","2025-01-24 14:03:58.973000000","Not Applicable"
"59480","10","013","7","2025-09-18 19:56:26.180000000","Hospital Outpatient"
"59480","10","012","7","2025-09-18 19:56:26.177000000","Hospital Inpatient (Medicare Part B only)"
"59480","10","083","7","2025-09-18 19:56:26.187000000","Ambulatory Surgery Center"
"59480","10","085","7","2025-09-18 19:56:26.187000000","Critical Access Hospital"
"59480","10","071","7","2025-09-18 19:56:26.180000000","Clinic - Rural Health"
"59480","10","073","7","2025-09-18 19:56:26.183000000","Clinic - Freestanding"
"59487","11","073","7","2025-09-17 20:30:08.520000000","Clinic - Freestanding"
"59487","11","071","7","2025-09-17 20:30:08.517000000","Clinic - Rural Health"
"59487","11","085","7","2025-09-17 20:30:08.523000000","Critical Access Hospital"
"59487","11","083","7","2025-09-17 20:30:08.520000000","Ambulatory Surgery Center"
"59487","11","012","7","2025-09-17 20:30:08.510000000","Hospital Inpatient (Medicare Part B only)"
"59487","11","013","7","2025-09-17 20:30:08.513000000","Hospital Outpatient"
"59491","7","999","7","2023-07-21 14:46:30.070000000","Not Applicable"
"59492","6","999","7","2023-07-21 14:47:48.447000000","Not Applicable"
"59498","6","012","7","2025-08-20 17:42:33.970000000","Hospital Inpatient (Medicare Part B only)"
"59498","6","013","7","2025-08-20 17:42:33.973000000","Hospital Outpatient"
"59498","6","083","7","2025-08-20 17:42:33.980000000","Ambulatory Surgery Center"
"59498","6","085","7","2025-08-20 17:42:33.983000000","Critical Access Hospital"
"59498","6","071","7","2025-08-20 17:42:33.977000000","Clinic - Rural Health"
"59498","6","073","7","2025-08-20 17:42:33.980000000","Clinic - Freestanding"
"59521","10","999","7","2025-01-02 13:12:48.750000000","Not Applicable"
"59553","8","073","7","2025-09-16 19:54:30.860000000","Clinic - Freestanding"
"59553","8","071","7","2025-09-16 19:54:30.857000000","Clinic - Rural Health"
"59553","8","085","7","2025-09-16 19:54:30.863000000","Critical Access Hospital"
"59553","8","083","7","2025-09-16 19:54:30.860000000","Ambulatory Surgery Center"
"59553","8","013","7","2025-09-16 19:54:30.857000000","Hospital Outpatient"
"59553","8","012","7","2025-09-16 19:54:30.853000000","Hospital Inpatient (Medicare Part B only)"
"59576","7","999","7","2023-11-09 23:48:57.250000000","Not Applicable"
"59608","30","012","7","2025-03-03 16:55:24.183000000","Hospital Inpatient (Medicare Part B only)"
"59608","30","011","7","2025-03-03 16:55:24.180000000","Hospital Inpatient (Including Medicare Part A)"
"59608","30","013","7","2025-03-03 16:55:24.187000000","Hospital Outpatient"
"59608","30","085","7","2025-03-03 16:55:24.187000000","Critical Access Hospital"
"59617","16","085","7","2024-04-15 17:10:18.210000000","Critical Access Hospital"
"59617","16","013","7","2024-04-15 17:10:18.207000000","Hospital Outpatient"
"59617","16","999","7","2024-04-15 17:10:18.210000000","Not Applicable"
"59618","18","999","7","2025-05-13 12:02:47.747000000","Not Applicable"
"59619","6","999","7","2023-12-21 13:57:39.950000000","Not Applicable"
"59620","5","999","7","2023-12-21 13:56:59.380000000","Not Applicable"
"59624","17","013","7","2025-09-04 18:53:04.033000000","Hospital Outpatient"
"59624","17","011","7","2025-09-04 18:53:04.027000000","Hospital Inpatient (Including Medicare Part A)"
"59624","17","012","7","2025-09-04 18:53:04.030000000","Hospital Inpatient (Medicare Part B only)"
"59624","17","085","7","2025-09-04 18:53:04.033000000","Critical Access Hospital"
"59625","10","085","7","2024-04-20 20:04:03.527000000","Critical Access Hospital"
"59625","10","013","7","2024-04-20 20:04:03.523000000","Hospital Outpatient"
"59625","10","999","7","2024-04-20 20:04:03.527000000","Not Applicable"
"59626","6","999","7","2024-11-09 03:26:41.850000000","Not Applicable"
"59627","11","999","7","2024-04-20 20:04:33.230000000","Not Applicable"
"59627","11","013","7","2024-04-20 20:04:33.223000000","Hospital Outpatient"
