"article_id","article_version","article_type","code_table_row","brand_name","eff_date","end_date","comments","hcpc_code_id","hcpc_code_version","last_updated","short_description","long_description"
"53127","184","3","23","Simponi (golimumab)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","24","Praluent (alirocumab)","2016-10-24 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","25","Repatha (evolocumab)","2016-10-24 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","26","Natpara (parathyroid hormone)","2016-10-24 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","27","Rebif 1 mcg (interferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","28","Taltz (ixekizumab)","2016-10-24 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","29","Dupixent (dupilumab)","2017-08-28 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","30","Erelzi (etanercept-SZZS)","2017-08-28 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","31","Kynamro (mipomersen sodium)
","2017-08-28 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","32","Orencia, subcutaneous* ","2017-08-28 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","33","Quad-Mix","2017-08-28 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","34","Rasuvo (methotrexate, injection for subcutaneous use)","2017-08-28 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","35","Siliq (brodalumab)","2017-08-28 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","36","Aimovig (erenumab-aooe)","2019-12-02 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","37","Emgality (galcanezumab-gnlm)","2019-12-02 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","38","Kevzara (sarilumab)","2019-12-02 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","39","Ozempic (semaglutide)","2019-12-02 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","40","Tymlos (abaloparatide)","2019-12-02 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","41","Lantus (insulin glargine injection)","2019-12-02 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","42","Cyltezo (adalimumab-adbm)","2019-12-02 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","43","Besremi (ropeginterferon alfa-2b, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","44","Skyrizi (risankizumab-rzaa, injection for subcutaneous use)*","2022-06-06 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","45","Sogroya (somapacitan-beco, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","46","Kesimpta* (ofatumumab, injection for subcutaneous use)","2022-09-19 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","47","Adbry (tralokinumab-idrm) ","2022-11-14 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","48","Mounjaro (tirzepatide)","2023-03-27 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","49","Idacio (adalimumab-aacf)","2023-06-25 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","50","Abrilada (adalimumab-afzb) is biosimilar to HUMIRA Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","51","Hadlima (adalimumab-bwwd) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","52","Hulio (adalimumab-fkjp) is biosimilar to Humira (adalimumab)

","2023-06-25 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","53","Hyrimoz (adalimumab-adaz) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","54","Yusimry (adalimumab-aqvh) is biosimilar to Humira (adalimumab)","2023-06-25 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","55","Entyvio (vedolizumab)","2024-01-14 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","56","Yuflyma (adalimumab-aaty)","2024-01-14 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","57","Wegovy (semaglutide)","2024-06-30 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","58","Zepbound (tirzepatide)","2024-06-30 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","59","Ebglyss (lebrikizumab-lbkz)","2025-06-01 00:00:00","","Apparent on its Face","C9399","98","2025-07-11 13:06:15","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53127","184","3","60","Orencia, subcutaneous*","2019-12-02 00:00:00","","Apparent on its Face","J0129","98","2025-07-11 13:06:15","Abatacept injection","INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","184","3","61","Humira (adalimumab)","2025-03-16 00:00:00","","Apparent on its Face","J0139","98","2025-07-11 13:06:15","Inj, adalimumab, 1 mg","INJECTION, ADALIMUMAB, 1 MG"
"53127","184","3","62","Caverject, Edex, Prostaglandin E1","2012-08-13 00:00:00","","Apparent on its Face","J0270","98","2025-07-11 13:06:15","Alprostadil for injection","INJECTION, ALPROSTADIL, 1.25 MCG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","184","3","63","Muse","2012-08-13 00:00:00","","Apparent on its Face","J0275","98","2025-07-11 13:06:15","Alprostadil urethral suppos","ALPROSTADIL URETHRAL SUPPOSITORY (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","184","3","64","Apokyn","2017-08-28 00:00:00","","Apparent on its Face","J0364","98","2025-07-11 13:06:15","Apomorphine hydrochloride","INJECTION, APOMORPHINE HYDROCHLORIDE, 1 MG"
"53127","184","3","65","Benlysta (belimumab) subcutaneous use*","2019-12-02 00:00:00","","Apparent on its Face","J0490","98","2025-07-11 13:06:15","Belimumab injection","INJECTION, BELIMUMAB, 10 MG"
"53127","184","3","66","Takhzyro (lanadelumab-flyo)","2019-12-02 00:00:00","","Apparent on its Face","J0593","98","2025-07-11 13:06:15","Inj., lanadelumab-flyo, 1 mg","INJECTION, LANADELUMAB-FLYO, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF-ADMINISTERED)"
"53127","184","3","67","Haegarda (injection, c-1 esterase inhibitor [human]) ","2019-01-01 00:00:00","","Apparent on its Face","J0599","98","2025-07-11 13:06:15","Inj., haegarda 10 units","INJECTION, C-1 ESTERASE INHIBITOR (HUMAN), (HAEGARDA), 10 UNITS"
"53127","184","3","68","Miacalcin, Fortical","2012-08-13 00:00:00","","Apparent on its Face","J0630","98","2025-07-11 13:06:15","Calcitonin salmon injection","INJECTION, CALCITONIN SALMON, UP TO 400 UNITS"
"53127","184","3","69","Acthar Gel, subcutaneous*","2023-10-01 00:00:00","","Apparent on its Face","J0801","98","2025-07-11 13:06:15","Inj. acthar gel to 40 units","INJECTION, CORTICOTROPIN (ACTHAR GEL), UP TO 40 UNITS"
"53127","184","3","70","Purified Cortrophin Gel, subcutaneous*","2023-10-01 00:00:00","","Apparent on its Face","J0802","98","2025-07-11 13:06:15","Inj. (ani), up to 40 units","INJECTION, CORTICOTROPIN (ANI), UP TO 40 UNITS"
"53127","184","3","71","Fuzeon","2012-08-13 00:00:00","","Apparent on its Face","J1324","98","2025-07-11 13:06:15","Enfuvirtide injection","INJECTION, ENFUVIRTIDE, 1 MG"
"53127","184","3","72","Enbrel","2012-08-13 00:00:00","","Apparent on its Face","J1438","98","2025-07-11 13:06:15","Etanercept injection","INJECTION, ETANERCEPT, 25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","184","3","73","Copaxone, Glatopa","2012-08-13 00:00:00","","Apparent on its Face","J1595","98","2025-07-11 13:06:15","Injection glatiramer acetate","INJECTION, GLATIRAMER ACETATE, 20 MG"
"53127","184","3","74","Tremfya (guselkumab)*","2022-06-06 00:00:00","","Acceptable Evidentiary Criteria Available","J1628","98","2025-07-11 13:06:15","Inj., guselkumab, 1 mg","INJECTION, GUSELKUMAB, 1 MG"
"53127","184","3","75","Firazyr (icatibant)
","2015-10-01 00:00:00","","Apparent on its Face","J1744","98","2025-07-11 13:06:15","Icatibant injection","INJECTION, ICATIBANT, 1 MG"
"53127","184","3","76","Zymfentra (infliximab-dyyb) ","2024-09-01 00:00:00","","Apparent on its Face","J1748","98","2025-07-11 13:06:15","Inj, zymfentra, 10 mg","INJECTION, INFLIXIMAB-DYYB (ZYMFENTRA), 10 MG"
"53127","184","3","77","Fiasp for insulin pump use","2023-09-03 00:00:00","","Apparent on its Face","J1811","98","2025-07-11 13:06:15","Fiasp for insulin pump use","INSULIN (FIASP) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53127","184","3","78","Fiasp injection*","2023-09-03 00:00:00","","Apparent on its Face","J1812","98","2025-07-11 13:06:15","Inj. insulin (fiasp)","INSULIN (FIASP), PER 5 UNITS"
"53127","184","3","79","Lyumjev for insulin pump use","2023-09-03 00:00:00","","Apparent on its Face","J1813","98","2025-07-11 13:06:15","Lyumjev for insulin pump use","INSULIN (LYUMJEV) FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53127","184","3","80","Lyumjev injection* ","2023-09-03 00:00:00","","Apparent on its Face","J1814","98","2025-07-11 13:06:15","Inj. insulin (lyumjev)","INSULIN (LYUMJEV), PER 5 UNITS"
"53127","184","3","81","Humalog, Humulin, Lantus, Novolin, Novolog, etc. ","2012-08-13 00:00:00","","Apparent on its Face","J1815","98","2025-07-11 13:06:15","Insulin injection","INJECTION, INSULIN, PER 5 UNITS"
"53127","184","3","82","Lispro, Humalog, etc.","2012-08-13 00:00:00","","Apparent on its Face","J1817","98","2025-07-11 13:06:15","Insulin for insulin pump use","INSULIN FOR ADMINISTRATION THROUGH DME (I.E., INSULIN PUMP) PER 50 UNITS"
"53127","184","3","83","Avonex","2022-06-06 00:00:00","","Apparent on its Face","J1826","98","2025-07-11 13:06:15","Interferon beta-1a inj","INJECTION, INTERFERON BETA-1A, 30 MCG"
"53127","184","3","84","Betaseron, Extavia","2012-08-13 00:00:00","","Apparent on its Face","J1830","98","2025-07-11 13:06:15","Interferon beta-1b / .25 mg","INJECTION, INTERFERON BETA-1B, 0.25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","184","3","85","Furoscix","2023-09-03 00:00:00","","Apparent on its Face","J1941","98","2025-07-11 13:06:15","Inj, furoscix, 20 mg","INJECTION, FUROSEMIDE (FUROSCIX), 20 MG"
"53127","184","3","86","Increlex","2012-08-13 00:00:00","","Apparent on its Face","J2170","98","2025-07-11 13:06:15","Mecasermin injection","INJECTION, MECASERMIN, 1 MG"
"53127","184","3","87","Relistor (methylnaltrexone bromide) 
","2015-10-01 00:00:00","","Apparent on its Face","J2212","98","2025-07-11 13:06:15","Methylnaltrexone injection","INJECTION, METHYLNALTREXONE, 0.1 MG"
"53127","184","3","88","Omvoh (mirikizumab-mrkz)*","2024-07-01 00:00:00","","Apparent on its Face","J2267","98","2025-07-11 13:06:15","Inj, mirikizumab-mrkz, 1 mg","INJECTION, MIRIKIZUMAB-MRKZ, 1 MG"
"53127","184","3","89","Sandostatin, subcutaneous*","2012-08-13 00:00:00","","Apparent on its Face","J2354","98","2025-07-11 13:06:15","Octreotide inj, non-depot","INJECTION, OCTREOTIDE, NON-DEPOT FORM FOR SUBCUTANEOUS OR INTRAVENOUS INJECTION, 25 MCG"
"53127","184","3","90","N/A","2012-08-13 00:00:00","","Apparent on its Face","J2940","98","2025-07-11 13:06:15","Somatrem injection","INJECTION, SOMATREM, 1 MG"
"53127","184","3","91","Genotropin, Humatrope, Norditropin, Nutropin, Omnitrope, Saizen, Serostim, Zomacton, Zorbtive
","2012-08-13 00:00:00","","Apparent on its Face","J2941","98","2025-07-11 13:06:15","Somatropin injection","INJECTION, SOMATROPIN, 1 MG"
"53127","184","3","92","Imitrex, Sumavel, Dosepro, Zembrace","2012-08-13 00:00:00","","Apparent on its Face","J3030","98","2025-07-11 13:06:15","Sumatriptan succinate / 6 mg","INJECTION, SUMATRIPTAN SUCCINATE, 6 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"53127","184","3","93","Ajovy (fremanezumab-vfrm)","2019-12-02 00:00:00","","Apparent on its Face","J3031","98","2025-07-11 13:06:15","Inj., fremanezumab-vfrm 1 mg","INJECTION, FREMANEZUMAB-VFRM, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF-ADMINISTERED)"
"53127","184","3","94","Forteo ","2012-08-13 00:00:00","","Apparent on its Face","J3110","98","2025-07-11 13:06:15","Teriparatide injection","INJECTION, TERIPARATIDE, 10 MCG"
"53127","184","3","95","Bravelle","2012-08-13 00:00:00","","Apparent on its Face","J3355","98","2025-07-11 13:06:15","Urofollitropin, 75 iu","INJECTION, UROFOLLITROPIN, 75 IU"
"53127","184","3","96","Stelara (ustekinumab) Subcutaneous","2022-06-06 00:00:00","","Acceptable Evidentiary Criteria Available","J3357","98","2025-07-11 13:06:15","Ustekinumab sub cu inj, 1 mg","USTEKINUMAB, FOR SUBCUTANEOUS INJECTION, 1 MG"
"53127","184","3","97","Besremi (ropeginterferon alfa-2b, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","98","Skyrizi (risankizumab-rzaa, injection for subcutaneous use)*","2022-06-06 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","99","Sogroya (somapacitan-beco, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","100","Kineret 100 mg (anakinra)","2012-08-13 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","101","Symlin (pramlintide acetate injection)","2012-08-13 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","102","Pegasys, Pegasys Proclick (peginterferon alfa-2a)
","2012-08-13 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","103","PegIntron (pegylated interferon alfa-2b)","2012-08-13 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","104","Byetta (exenatide injection) ","2012-08-13 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","105","Myalept 11 mg (metreleptin for injection)","2015-10-01 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","106","Signifor (pasireotide)","2015-10-01 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","107","Victoza (liraglutide)","2015-10-01 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","108","Cosentyx (secukinumab)   ","2016-03-17 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","109","Otrexup (methotrexate, injection)","2016-03-17 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","110","Sylatro (peginterferon alfa-2b)","2016-03-17 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","111","TriMix","2016-03-17 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","112","Tanzeum 30 mg (albiglutide for subcutaneous injection)","2015-10-01 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","113","Bydureon  (exenatide extended release for injectable suspension)","2015-10-01 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","114","Somavert (pegvisomant)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","115","Rebif 1 mcg (interferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","116","Natpara (parathyroid hormone)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","117","Repatha (evolocumab)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","118","Praluent (alirocumab)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","119","Simponi (golimumab)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","120","Strensiq (asfotase alfa)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","121","Egrifta (tesamorelin)","2016-10-24 00:00:00","","Presumption of Long-Term Non-Acute Administration","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","122","Plegridy (peginterferon beta-1a)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","123","Trulicity (dulaglutide)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","124","Saxenda (liraglutide)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","125","Toujeo (insulin glargine injection)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","126","Taltz (ixekizumab)","2016-10-24 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","127","Amjevita (adalimumab-atto)","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","128","Dupixent (dupilumab)","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","129","Erelzi (etanercept-SZZS) ","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","130","Kynamro (mipomersen sodium)","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","131","Orencia, subcutaneous*","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","132","Quad-Mix","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","133"," Rasuvo (methotrexate injection)","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","134","Siliq (brodalumab)","2017-08-28 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","135","Aimovig (erenumab-aooe)","2019-12-02 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","136","Emgality (galcanezumab-gnlm)","2019-12-02 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","137","Kevzara (sarilumab)","2019-12-02 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","138","Lantus (insulin glargine)","2019-12-02 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","139","Ozempic (semaglutide)","2019-12-02 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","140","Tymlos (abaloparatide)","2019-12-02 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","141","Cyltezo (adalimumab-adbm)","2019-12-02 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","142","Kesimpta* (ofatumumab, injection for subcutaneous use)","2022-09-19 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","143","Adbry (tralokinumab-idrm) ","2022-11-14 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","144","Mounjaro (tirzepatide)","2023-03-27 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"53127","184","3","145","Idacio (adalimumab-aacf)","2023-06-25 00:00:00","","Apparent on its Face","J3490","98","2025-07-11 13:06:15","Drugs unclassified injection","UNCLASSIFIED DRUGS"
