"article_id","article_version","revenue_code_id","revenue_code_version","range","last_updated","description"
"58565","37","0369","15","Z","2025-09-04 19:03:45.173000000","Operating Room Services - Other OR Services"
"58565","37","0367","15","Y","2025-09-04 19:03:45.170000000","Operating Room Services - Kidney Transplant"
"58565","37","0420","15","X","2025-09-04 19:03:45.177000000","Physical Therapy - General Classification"
"58565","37","0421","15","Y","2025-09-04 19:03:45.180000000","Physical Therapy - Visit"
"58565","37","0450","15","X","2025-09-04 19:03:45.223000000","Emergency Room - General Classification"
"58565","37","0451","15","Y","2025-09-04 19:03:45.227000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"58565","37","0452","15","Y","2025-09-04 19:03:45.230000000","Emergency Room - ER Beyond EMTALA Screening"
"58565","37","0456","15","Y","2025-09-04 19:03:45.233000000","Emergency Room - Urgent Care"
"58565","37","0444","15","Y","2025-09-04 19:03:45.220000000","Speech-Language Pathology - Evaluation or Reevaluation"
"58565","37","0449","15","Z","2025-09-04 19:03:45.223000000","Speech-Language Pathology - Other Speech Therapy"
"58565","37","0442","15","Y","2025-09-04 19:03:45.213000000","Speech-Language Pathology - Hourly"
"58565","37","0443","15","Y","2025-09-04 19:03:45.217000000","Speech-Language Pathology - Group"
"58565","37","0440","15","X","2025-09-04 19:03:45.210000000","Speech-Language Pathology - General Classification"
"58565","37","0441","15","Y","2025-09-04 19:03:45.210000000","Speech-Language Pathology - Visit"
"58565","37","0434","15","Y","2025-09-04 19:03:45.203000000","Occupational Therapy - Evaluation or Reevaluation"
"58565","37","0439","15","Z","2025-09-04 19:03:45.207000000","Occupational Therapy - Other Occupational Therapy"
"58565","37","0422","15","Y","2025-09-04 19:03:45.180000000","Physical Therapy - Hourly"
"58565","37","0423","15","Y","2025-09-04 19:03:45.183000000","Physical Therapy - Group"
"58565","37","0424","15","Y","2025-09-04 19:03:45.187000000","Physical Therapy - Evaluation or Re-evaluation"
"58565","37","0429","15","Z","2025-09-04 19:03:45.190000000","Physical Therapy - Other Physical Therapy"
"58565","37","0430","15","X","2025-09-04 19:03:45.193000000","Occupational Therapy - General Classification"
"58565","37","0431","15","Y","2025-09-04 19:03:45.197000000","Occupational Therapy - Visit"
"58565","37","0432","15","Y","2025-09-04 19:03:45.197000000","Occupational Therapy - Hourly"
"58565","37","0433","15","Y","2025-09-04 19:03:45.200000000","Occupational Therapy - Group"
"58565","37","0525","15","Y","2025-09-04 19:03:45.280000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"58565","37","0526","15","Y","2025-09-04 19:03:45.283000000","Freestanding Clinic - Urgent Care Clinic"
"58565","37","0527","15","Y","2025-09-04 19:03:45.287000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"58565","37","0528","15","Y","2025-09-04 19:03:45.287000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"58565","37","0529","15","Z","2025-09-04 19:03:45.290000000","Freestanding Clinic - Other Freestanding Clinic"
"58565","37","0623","15","N","2025-09-04 19:03:45.293000000","Medical/Surgical Supplies and Devices - Surgical Dressings"
"58565","37","0524","15","Y","2025-09-04 19:03:45.277000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"58565","37","0523","15","Y","2025-09-04 19:03:45.273000000","Freestanding Clinic - Family Practice Clinic"
"58565","37","0522","15","Y","2025-09-04 19:03:45.273000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"58565","37","0521","15","Y","2025-09-04 19:03:45.270000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"58565","37","0520","15","X","2025-09-04 19:03:45.267000000","Freestanding Clinic - General Classification"
"58565","37","0519","15","Z","2025-09-04 19:03:45.263000000","Clinic - Other Clinic"
"58565","37","0517","15","Y","2025-09-04 19:03:45.260000000","Clinic - Family Practice Clinic"
"58565","37","0516","15","Y","2025-09-04 19:03:45.260000000","Clinic - Urgent Care Clinic"
"58565","37","0515","15","Y","2025-09-04 19:03:45.257000000","Clinic - Pediatric Clinic"
"58565","37","0514","15","Y","2025-09-04 19:03:45.253000000","Clinic - OB-GYN Clinic"
"58565","37","0513","15","Y","2025-09-04 19:03:45.250000000","Clinic - Psychiatric Clinic"
"58565","37","0512","15","Y","2025-09-04 19:03:45.250000000","Clinic - Dental Clinic"
"58565","37","0510","15","X","2025-09-04 19:03:45.243000000","Clinic - General Classification"
"58565","37","0511","15","Y","2025-09-04 19:03:45.247000000","Clinic - Chronic Pain Center"
"58565","37","0490","15","X","2025-09-04 19:03:45.237000000","Ambulatory Surgical Care - General Classification"
"58565","37","0499","15","Z","2025-09-04 19:03:45.240000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"58565","37","0459","15","Z","2025-09-04 19:03:45.237000000","Emergency Room - Other Emergency Room"
"58578","11","0490","15","X","2025-09-23 11:39:33.597000000","Ambulatory Surgical Care - General Classification"
"58578","11","0499","15","Z","2025-09-23 11:39:33.597000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"58578","11","0636","15","N","2025-09-23 11:39:33.597000000","Pharmacy - Drugs Requiring Detailed Coding"
"58592","19","99999","15","N","2025-09-26 14:06:34.050000000","Not Applicable"
"58801","77","99999","15","N","2025-09-26 14:01:52.110000000","Not Applicable"
"58812","73","99999","15","N","2025-09-26 14:12:43.027000000","Not Applicable"
"58865","23","99999","15","N","2025-09-22 11:36:32.450000000","Not Applicable"
"58876","8","0490","15","N","2024-12-18 13:35:33.587000000","Ambulatory Surgical Care - General Classification"
"58876","8","0361","15","N","2024-12-18 13:35:33.583000000","Operating Room Services - Minor Surgery"
"58876","8","0360","15","N","2024-12-18 13:35:33.580000000","Operating Room Services - General Classification"
"58893","18","99999","15","N","2025-09-17 20:36:24.567000000","Not Applicable"
"59049","16","0404","15","N","2023-11-22 12:43:44.137000000","Other Imaging Services - Positron Emission Tomography"
"59086","20","99999","15","N","2023-12-08 14:09:03.603000000","Not Applicable"
"59123","28","99999","15","N","2025-01-03 19:42:36.220000000","Not Applicable"
"59125","38","99999","15","N","2025-01-03 19:41:28.720000000","Not Applicable"
"59154","12","0762","15","Y","2025-03-18 17:11:38.267000000","Specialty Services - Observation Hours"
"59154","12","0760","15","X","2025-03-18 17:11:38.260000000","Specialty Services - General Classification"
"59154","12","0761","15","Y","2025-03-18 17:11:38.263000000","Specialty Services - Treatment Room"
"59154","12","0769","15","Z","2025-03-18 17:11:38.270000000","Specialty Services - Other Specialty Services"
"59154","12","0362","15","Y","2025-03-18 17:11:38.157000000","Operating Room Services - Organ Transplant - Other than Kidney"
"59154","12","0367","15","Y","2025-03-18 17:11:38.157000000","Operating Room Services - Kidney Transplant"
"59154","12","0369","15","Z","2025-03-18 17:11:38.160000000","Operating Room Services - Other OR Services"
"59154","12","0456","15","Y","2025-03-18 17:11:38.170000000","Emergency Room - Urgent Care"
"59154","12","0452","15","Y","2025-03-18 17:11:38.167000000","Emergency Room - ER Beyond EMTALA Screening"
"59154","12","0451","15","Y","2025-03-18 17:11:38.163000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"59154","12","0450","15","X","2025-03-18 17:11:38.163000000","Emergency Room - General Classification"
"59154","12","0361","15","Y","2025-03-18 17:11:38.153000000","Operating Room Services - Minor Surgery"
"59154","12","0360","15","X","2025-03-18 17:11:38.150000000","Operating Room Services - General Classification"
"59154","12","0329","15","Z","2025-03-18 17:11:38.147000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"59154","12","0324","15","Y","2025-03-18 17:11:38.143000000","Radiology - Diagnostic - Chest X-Ray"
"59154","12","0323","15","Y","2025-03-18 17:11:38.140000000","Radiology - Diagnostic - Arteriography"
"59154","12","0320","15","X","2025-03-18 17:11:38.130000000","Radiology - Diagnostic - General Classification"
"59154","12","0322","15","Y","2025-03-18 17:11:38.137000000","Radiology - Diagnostic - Arthrography"
"59154","12","0321","15","Y","2025-03-18 17:11:38.133000000","Radiology - Diagnostic - Angiocardiography"
"59154","12","0490","15","X","2025-03-18 17:11:38.173000000","Ambulatory Surgical Care - General Classification"
"59154","12","0459","15","Z","2025-03-18 17:11:38.170000000","Emergency Room - Other Emergency Room"
"59154","12","0499","15","Z","2025-03-18 17:11:38.177000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"59154","12","0510","15","X","2025-03-18 17:11:38.177000000","Clinic - General Classification"
"59154","12","0511","15","Y","2025-03-18 17:11:38.180000000","Clinic - Chronic Pain Center"
"59154","12","0512","15","Y","2025-03-18 17:11:38.183000000","Clinic - Dental Clinic"
"59154","12","0513","15","Y","2025-03-18 17:11:38.187000000","Clinic - Psychiatric Clinic"
"59154","12","0514","15","Y","2025-03-18 17:11:38.190000000","Clinic - OB-GYN Clinic"
"59154","12","0516","15","Y","2025-03-18 17:11:38.200000000","Clinic - Urgent Care Clinic"
"59154","12","0515","15","Y","2025-03-18 17:11:38.197000000","Clinic - Pediatric Clinic"
"59154","12","0517","15","Y","2025-03-18 17:11:38.203000000","Clinic - Family Practice Clinic"
"59154","12","0519","15","Z","2025-03-18 17:11:38.213000000","Clinic - Other Clinic"
"59154","12","0529","15","Z","2025-03-18 17:11:38.260000000","Freestanding Clinic - Other Freestanding Clinic"
"59154","12","0528","15","Y","2025-03-18 17:11:38.253000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"59154","12","0527","15","Y","2025-03-18 17:11:38.250000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"59154","12","0526","15","Y","2025-03-18 17:11:38.243000000","Freestanding Clinic - Urgent Care Clinic"
"59154","12","0525","15","Y","2025-03-18 17:11:38.240000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"59154","12","0521","15","Y","2025-03-18 17:11:38.227000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"59154","12","0520","15","X","2025-03-18 17:11:38.220000000","Freestanding Clinic - General Classification"
"59154","12","0523","15","Y","2025-03-18 17:11:38.233000000","Freestanding Clinic - Family Practice Clinic"
"59154","12","0522","15","Y","2025-03-18 17:11:38.230000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"59154","12","0524","15","Y","2025-03-18 17:11:38.237000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"59192","15","0524","15","Y","2024-11-08 16:43:49.957000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"59192","15","0523","15","Y","2024-11-08 16:43:49.953000000","Freestanding Clinic - Family Practice Clinic"
"59192","15","0522","15","Y","2024-11-08 16:43:49.950000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"59192","15","0521","15","Y","2024-11-08 16:43:49.950000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"59192","15","0520","15","X","2024-11-08 16:43:49.947000000","Freestanding Clinic - General Classification"
"59192","15","0525","15","Y","2024-11-08 16:43:49.957000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"59192","15","0526","15","Y","2024-11-08 16:43:49.960000000","Freestanding Clinic - Urgent Care Clinic"
"59192","15","0527","15","Y","2024-11-08 16:43:49.960000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"59192","15","0528","15","Y","2024-11-08 16:43:49.963000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"59192","15","0529","15","Z","2024-11-08 16:43:49.967000000","Freestanding Clinic - Other Freestanding Clinic"
"59192","15","0519","15","Z","2024-11-08 16:43:49.943000000","Clinic - Other Clinic"
"59192","15","0517","15","Y","2024-11-08 16:43:49.943000000","Clinic - Family Practice Clinic"
"59192","15","0515","15","Y","2024-11-08 16:43:49.940000000","Clinic - Pediatric Clinic"
"59192","15","0516","15","Y","2024-11-08 16:43:49.940000000","Clinic - Urgent Care Clinic"
"59192","15","0514","15","Y","2024-11-08 16:43:49.937000000","Clinic - OB-GYN Clinic"
"59192","15","0513","15","Y","2024-11-08 16:43:49.933000000","Clinic - Psychiatric Clinic"
"59192","15","0512","15","Y","2024-11-08 16:43:49.933000000","Clinic - Dental Clinic"
"59192","15","0511","15","Y","2024-11-08 16:43:49.930000000","Clinic - Chronic Pain Center"
"59192","15","0510","15","X","2024-11-08 16:43:49.927000000","Clinic - General Classification"
"59192","15","0499","15","Z","2024-11-08 16:43:49.927000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"59192","15","0459","15","Z","2024-11-08 16:43:49.920000000","Emergency Room - Other Emergency Room"
"59192","15","0490","15","X","2024-11-08 16:43:49.923000000","Ambulatory Surgical Care - General Classification"
"59192","15","0321","15","Y","2024-11-08 16:43:49.893000000","Radiology - Diagnostic - Angiocardiography"
"59192","15","0322","15","Y","2024-11-08 16:43:49.893000000","Radiology - Diagnostic - Arthrography"
"59192","15","0320","15","X","2024-11-08 16:43:49.890000000","Radiology - Diagnostic - General Classification"
"59192","15","0323","15","Y","2024-11-08 16:43:49.897000000","Radiology - Diagnostic - Arteriography"
"59192","15","0324","15","Y","2024-11-08 16:43:49.900000000","Radiology - Diagnostic - Chest X-Ray"
"59192","15","0329","15","Z","2024-11-08 16:43:49.900000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"59192","15","0360","15","X","2024-11-08 16:43:49.903000000","Operating Room Services - General Classification"
"59192","15","0361","15","Y","2024-11-08 16:43:49.907000000","Operating Room Services - Minor Surgery"
"59192","15","0450","15","X","2024-11-08 16:43:49.913000000","Emergency Room - General Classification"
"59192","15","0451","15","Y","2024-11-08 16:43:49.917000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"59192","15","0452","15","Y","2024-11-08 16:43:49.917000000","Emergency Room - ER Beyond EMTALA Screening"
"59192","15","0456","15","Y","2024-11-08 16:43:49.920000000","Emergency Room - Urgent Care"
"59192","15","0369","15","Z","2024-11-08 16:43:49.913000000","Operating Room Services - Other OR Services"
"59192","15","0367","15","Y","2024-11-08 16:43:49.910000000","Operating Room Services - Kidney Transplant"
"59192","15","0362","15","Y","2024-11-08 16:43:49.910000000","Operating Room Services - Organ Transplant - Other than Kidney"
"59192","15","0769","15","Z","2024-11-08 16:43:49.973000000","Specialty Services - Other Specialty Services"
"59192","15","0761","15","Y","2024-11-08 16:43:49.970000000","Specialty Services - Treatment Room"
"59192","15","0760","15","X","2024-11-08 16:43:49.967000000","Specialty Services - General Classification"
"59192","15","0762","15","Y","2024-11-08 16:43:49.970000000","Specialty Services - Observation Hours"
"59205","3","0361","15","Y","2023-01-13 14:25:21.630000000","Operating Room Services - Minor Surgery"
"59205","3","0362","15","Y","2023-01-13 14:25:21.630000000","Operating Room Services - Organ Transplant - Other than Kidney"
"59205","3","0367","15","Y","2023-01-13 14:25:21.633000000","Operating Room Services - Kidney Transplant"
"59205","3","0369","15","Z","2023-01-13 14:25:21.633000000","Operating Room Services - Other OR Services"
"59205","3","0360","15","X","2023-01-13 14:25:21.630000000","Operating Room Services - General Classification"
"59205","3","0329","15","Z","2023-01-13 14:25:21.627000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"59205","3","0324","15","Y","2023-01-13 14:25:21.627000000","Radiology - Diagnostic - Chest X-Ray"
"59205","3","0320","15","X","2023-01-13 14:25:21.620000000","Radiology - Diagnostic - General Classification"
"59205","3","0321","15","Y","2023-01-13 14:25:21.620000000","Radiology - Diagnostic - Angiocardiography"
"59205","3","0323","15","Y","2023-01-13 14:25:21.623000000","Radiology - Diagnostic - Arteriography"
"59205","3","0322","15","Y","2023-01-13 14:25:21.623000000","Radiology - Diagnostic - Arthrography"
"59233","18","0322","15","Y","2024-05-20 11:58:35.447000000","Radiology - Diagnostic - Arthrography"
"59233","18","0321","15","Y","2024-05-20 11:58:35.443000000","Radiology - Diagnostic - Angiocardiography"
"59233","18","0320","15","X","2024-05-20 11:58:35.440000000","Radiology - Diagnostic - General Classification"
"59233","18","0324","15","Y","2024-05-20 11:58:35.450000000","Radiology - Diagnostic - Chest X-Ray"
"59233","18","0323","15","Y","2024-05-20 11:58:35.447000000","Radiology - Diagnostic - Arteriography"
"59233","18","0329","15","Z","2024-05-20 11:58:35.450000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"59233","18","0361","15","Y","2024-05-20 11:58:35.453000000","Operating Room Services - Minor Surgery"
"59233","18","0360","15","X","2024-05-20 11:58:35.453000000","Operating Room Services - General Classification"
"59233","18","0369","15","Z","2024-05-20 11:58:35.460000000","Operating Room Services - Other OR Services"
"59233","18","0367","15","Y","2024-05-20 11:58:35.460000000","Operating Room Services - Kidney Transplant"
"59233","18","0362","15","Y","2024-05-20 11:58:35.457000000","Operating Room Services - Organ Transplant - Other than Kidney"
"59233","18","0456","15","Y","2024-05-20 11:58:35.470000000","Emergency Room - Urgent Care"
"59233","18","0452","15","Y","2024-05-20 11:58:35.467000000","Emergency Room - ER Beyond EMTALA Screening"
"59233","18","0451","15","Y","2024-05-20 11:58:35.463000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"59233","18","0450","15","X","2024-05-20 11:58:35.463000000","Emergency Room - General Classification"
"59233","18","0490","15","X","2024-05-20 11:58:35.473000000","Ambulatory Surgical Care - General Classification"
"59233","18","0459","15","Z","2024-05-20 11:58:35.470000000","Emergency Room - Other Emergency Room"
"59233","18","0499","15","Z","2024-05-20 11:58:35.473000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"59233","18","0510","15","X","2024-05-20 11:58:35.477000000","Clinic - General Classification"
"59233","18","0511","15","Y","2024-05-20 11:58:35.480000000","Clinic - Chronic Pain Center"
"59233","18","0512","15","Y","2024-05-20 11:58:35.480000000","Clinic - Dental Clinic"
"59233","18","0513","15","Y","2024-05-20 11:58:35.483000000","Clinic - Psychiatric Clinic"
"59233","18","0514","15","Y","2024-05-20 11:58:35.483000000","Clinic - OB-GYN Clinic"
"59233","18","0516","15","Y","2024-05-20 11:58:35.490000000","Clinic - Urgent Care Clinic"
"59233","18","0515","15","Y","2024-05-20 11:58:35.487000000","Clinic - Pediatric Clinic"
"59233","18","0517","15","Y","2024-05-20 11:58:35.490000000","Clinic - Family Practice Clinic"
"59233","18","0519","15","Z","2024-05-20 11:58:35.490000000","Clinic - Other Clinic"
"59233","18","0529","15","Z","2024-05-20 11:58:35.510000000","Freestanding Clinic - Other Freestanding Clinic"
"59233","18","0528","15","Y","2024-05-20 11:58:35.510000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"59233","18","0527","15","Y","2024-05-20 11:58:35.507000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"59233","18","0526","15","Y","2024-05-20 11:58:35.507000000","Freestanding Clinic - Urgent Care Clinic"
"59233","18","0525","15","Y","2024-05-20 11:58:35.503000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"59233","18","0520","15","X","2024-05-20 11:58:35.493000000","Freestanding Clinic - General Classification"
"59233","18","0521","15","Y","2024-05-20 11:58:35.497000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"59233","18","0522","15","Y","2024-05-20 11:58:35.497000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"59233","18","0523","15","Y","2024-05-20 11:58:35.500000000","Freestanding Clinic - Family Practice Clinic"
"59233","18","0524","15","Y","2024-05-20 11:58:35.500000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"59233","18","0762","15","Y","2024-05-20 11:58:35.517000000","Specialty Services - Observation Hours"
"59233","18","0760","15","X","2024-05-20 11:58:35.513000000","Specialty Services - General Classification"
"59233","18","0761","15","Y","2024-05-20 11:58:35.513000000","Specialty Services - Treatment Room"
"59233","18","0769","15","Z","2024-05-20 11:58:35.520000000","Specialty Services - Other Specialty Services"
"59244","17","0769","15","Z","2024-05-31 17:09:36.777000000","Specialty Services - Other Specialty Services"
"59244","17","0761","15","Y","2024-05-31 17:09:36.773000000","Specialty Services - Treatment Room"
"59244","17","0760","15","X","2024-05-31 17:09:36.773000000","Specialty Services - General Classification"
"59244","17","0762","15","Y","2024-05-31 17:09:36.777000000","Specialty Services - Observation Hours"
"59244","17","0524","15","Y","2024-05-31 17:09:36.760000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"59244","17","0523","15","Y","2024-05-31 17:09:36.760000000","Freestanding Clinic - Family Practice Clinic"
"59244","17","0522","15","Y","2024-05-31 17:09:36.757000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"59244","17","0521","15","Y","2024-05-31 17:09:36.757000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"59244","17","0520","15","X","2024-05-31 17:09:36.753000000","Freestanding Clinic - General Classification"
"59244","17","0525","15","Y","2024-05-31 17:09:36.763000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"59244","17","0526","15","Y","2024-05-31 17:09:36.767000000","Freestanding Clinic - Urgent Care Clinic"
"59244","17","0527","15","Y","2024-05-31 17:09:36.767000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"59244","17","0528","15","Y","2024-05-31 17:09:36.770000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"59244","17","0529","15","Z","2024-05-31 17:09:36.770000000","Freestanding Clinic - Other Freestanding Clinic"
"59244","17","0519","15","Z","2024-05-31 17:09:36.753000000","Clinic - Other Clinic"
"59244","17","0517","15","Y","2024-05-31 17:09:36.750000000","Clinic - Family Practice Clinic"
"59244","17","0515","15","Y","2024-05-31 17:09:36.747000000","Clinic - Pediatric Clinic"
"59244","17","0516","15","Y","2024-05-31 17:09:36.750000000","Clinic - Urgent Care Clinic"
"59244","17","0514","15","Y","2024-05-31 17:09:36.747000000","Clinic - OB-GYN Clinic"
"59244","17","0513","15","Y","2024-05-31 17:09:36.743000000","Clinic - Psychiatric Clinic"
"59244","17","0512","15","Y","2024-05-31 17:09:36.740000000","Clinic - Dental Clinic"
"59244","17","0511","15","Y","2024-05-31 17:09:36.740000000","Clinic - Chronic Pain Center"
"59244","17","0510","15","X","2024-05-31 17:09:36.737000000","Clinic - General Classification"
"59244","17","0499","15","Z","2024-05-31 17:09:36.737000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"59244","17","0459","15","Z","2024-05-31 17:09:36.733000000","Emergency Room - Other Emergency Room"
"59244","17","0490","15","X","2024-05-31 17:09:36.733000000","Ambulatory Surgical Care - General Classification"
"59244","17","0450","15","X","2024-05-31 17:09:36.727000000","Emergency Room - General Classification"
"59244","17","0451","15","Y","2024-05-31 17:09:36.727000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"59244","17","0452","15","Y","2024-05-31 17:09:36.730000000","Emergency Room - ER Beyond EMTALA Screening"
"59244","17","0456","15","Y","2024-05-31 17:09:36.730000000","Emergency Room - Urgent Care"
"59244","17","0362","15","Y","2024-05-31 17:09:36.720000000","Operating Room Services - Organ Transplant - Other than Kidney"
"59244","17","0367","15","Y","2024-05-31 17:09:36.720000000","Operating Room Services - Kidney Transplant"
"59244","17","0369","15","Z","2024-05-31 17:09:36.723000000","Operating Room Services - Other OR Services"
"59244","17","0360","15","X","2024-05-31 17:09:36.717000000","Operating Room Services - General Classification"
"59244","17","0361","15","Y","2024-05-31 17:09:36.717000000","Operating Room Services - Minor Surgery"
"59244","17","0329","15","Z","2024-05-31 17:09:36.713000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"59244","17","0323","15","Y","2024-05-31 17:09:36.710000000","Radiology - Diagnostic - Arteriography"
"59244","17","0324","15","Y","2024-05-31 17:09:36.713000000","Radiology - Diagnostic - Chest X-Ray"
"59244","17","0320","15","X","2024-05-31 17:09:36.707000000","Radiology - Diagnostic - General Classification"
"59244","17","0321","15","Y","2024-05-31 17:09:36.707000000","Radiology - Diagnostic - Angiocardiography"
"59244","17","0322","15","Y","2024-05-31 17:09:36.710000000","Radiology - Diagnostic - Arthrography"
"59246","17","0322","15","Y","2024-05-31 17:13:45.013000000","Radiology - Diagnostic - Arthrography"
"59246","17","0321","15","Y","2024-05-31 17:13:45.010000000","Radiology - Diagnostic - Angiocardiography"
"59246","17","0320","15","X","2024-05-31 17:13:45.010000000","Radiology - Diagnostic - General Classification"
"59246","17","0324","15","Y","2024-05-31 17:13:45.020000000","Radiology - Diagnostic - Chest X-Ray"
"59246","17","0323","15","Y","2024-05-31 17:13:45.017000000","Radiology - Diagnostic - Arteriography"
"59246","17","0329","15","Z","2024-05-31 17:13:45.020000000","Radiology - Diagnostic - Other Radiology - Diagnostic"
"59246","17","0361","15","Y","2024-05-31 17:13:45.023000000","Operating Room Services - Minor Surgery"
"59246","17","0360","15","X","2024-05-31 17:13:45.023000000","Operating Room Services - General Classification"
"59246","17","0369","15","Z","2024-05-31 17:13:45.030000000","Operating Room Services - Other OR Services"
"59246","17","0367","15","Y","2024-05-31 17:13:45.030000000","Operating Room Services - Kidney Transplant"
"59246","17","0362","15","Y","2024-05-31 17:13:45.027000000","Operating Room Services - Organ Transplant - Other than Kidney"
"59246","17","0456","15","Y","2024-05-31 17:13:45.040000000","Emergency Room - Urgent Care"
"59246","17","0452","15","Y","2024-05-31 17:13:45.037000000","Emergency Room - ER Beyond EMTALA Screening"
"59246","17","0451","15","Y","2024-05-31 17:13:45.033000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"59246","17","0450","15","X","2024-05-31 17:13:45.033000000","Emergency Room - General Classification"
"59246","17","0490","15","X","2024-05-31 17:13:45.043000000","Ambulatory Surgical Care - General Classification"
"59246","17","0459","15","Z","2024-05-31 17:13:45.040000000","Emergency Room - Other Emergency Room"
"59246","17","0499","15","Z","2024-05-31 17:13:45.043000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"59246","17","0510","15","X","2024-05-31 17:13:45.047000000","Clinic - General Classification"
"59246","17","0511","15","Y","2024-05-31 17:13:45.050000000","Clinic - Chronic Pain Center"
"59246","17","0512","15","Y","2024-05-31 17:13:45.050000000","Clinic - Dental Clinic"
"59246","17","0513","15","Y","2024-05-31 17:13:45.053000000","Clinic - Psychiatric Clinic"
"59246","17","0514","15","Y","2024-05-31 17:13:45.053000000","Clinic - OB-GYN Clinic"
"59246","17","0516","15","Y","2024-05-31 17:13:45.060000000","Clinic - Urgent Care Clinic"
"59246","17","0515","15","Y","2024-05-31 17:13:45.057000000","Clinic - Pediatric Clinic"
"59246","17","0517","15","Y","2024-05-31 17:13:45.060000000","Clinic - Family Practice Clinic"
"59246","17","0519","15","Z","2024-05-31 17:13:45.063000000","Clinic - Other Clinic"
"59246","17","0529","15","Z","2024-05-31 17:13:45.083000000","Freestanding Clinic - Other Freestanding Clinic"
"59246","17","0528","15","Y","2024-05-31 17:13:45.080000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
